201213,18992,200506,00,"No College Designated",,,IPLU,2005,IPLU2005,A,Active,A,Active,"IPL Unit 3","IPL Unit 3",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,18993,200506,00,"No College Designated",,,IPLU,2005,IPLU2005,A,Active,A,Active,"IPL Unit 3","IPL Unit 3",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,18994,200506,00,"No College Designated",,,IPLU,2005,IPLU2005,A,Active,A,Active,"IPL Unit 3","IPL Unit 3",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,18995,200506,00,"No College Designated",,,IPLU,2005,IPLU2005,A,Active,A,Active,"IPL Unit 3","IPL Unit 3",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,18996,200506,00,"No College Designated",,,IPLU,2005,IPLU2005,A,Active,A,Active,"IPL Unit 3","IPL Unit 3",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,18997,200506,00,"No College Designated",,,IPLU,6002,IPLU6002,A,Active,A,Active,"IPL Unit 3","IPL Unit 3",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,18998,200506,00,"No College Designated",,,IPLU,6002,IPLU6002,A,Active,A,Active,"IPL Unit 3","IPL Unit 3",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,18999,200506,00,"No College Designated",,,IPLU,6002,IPLU6002,A,Active,A,Active,"IPL Unit 3","IPL Unit 3",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,19000,200506,00,"No College Designated",,,IPLU,6002,IPLU6002,A,Active,A,Active,"IPL Unit 3","IPL Unit 3",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,19001,200506,00,"No College Designated",,,IPLU,6002,IPLU6002,A,Active,A,Active,"IPL Unit 3","IPL Unit 3",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,19002,200708,00,"No College Designated",,,IPLU,3003,IPLU3003,A,Active,A,Active,"IPL Unit 3","IPL Unit 3",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,19003,200708,00,"No College Designated",,,IPLU,3003,IPLU3003,A,Active,A,Active,"IPL Unit 3","IPL Unit 3",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,19004,200708,00,"No College Designated",,,IPLU,3003,IPLU3003,A,Active,A,Active,"IPL Unit 3","IPL Unit 3",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,19005,200708,00,"No College Designated",,,IPLU,3003,IPLU3003,A,Active,A,Active,"IPL Unit 3","IPL Unit 3",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,19006,200708,00,"No College Designated",,,IPLU,3003,IPLU3003,A,Active,A,Active,"IPL Unit 3","IPL Unit 3",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,19007,201213,F8,"Social and Human Sciences",PJ,Mathematics,MATH,6116,MATH6116,A,Active,A,Active,"Economics for OR/MS","Economics for OR/MS",S2,"Semester 2",8,Y,,,,,0,0,0,Y
201213,19009,201213,F1,"Business and Law",TR,Management,MANG,6008,MANG6008,A,Active,A,Active,"Quantitative Research Methods","Quantitative Research Methods",S2,"Semester 2",15,Y,PG100,"Postgraduate 0 - 100",,,1,1,0,N
201213,19010,201213,F1,"Business and Law",TR,Management,MANG,6025,MANG6025,A,Active,A,Active,"Int Accounting and Taxation","Int Accounting and Taxation",S1,"Semester 1",15,Y,PG100,"Postgraduate 0 - 100",,,1,1,0,N
201213,19022,201213,F4,Humanities,KW,Humanities,LATI,9002,LATI9002,A,Active,A,Active,"Latin Language Stages 1 and 2","Latin Language Stages 1 and 2",1,"Full Academic Year",30,Y,PG100,"Postgraduate 0 - 100",,,1,1,0,N
201213,19023,201213,F1,"Business and Law",TR,Management,MANG,6144,MANG6144,A,Active,A,Active,"E-Bus and Human-Computer Inter","E-Bus and Human-Computer Inter",S2,"Semester 2",15,Y,PG100,"Postgraduate 0 - 100",,,1,1,0,N
201213,19024,201112,F4,Humanities,KW,Humanities,PHIL,1011,PHIL1011,A,Active,A,Active,"TT Phil Yr.1 Tutorials SH.","TT Phil Yr.1 Tutorials SH.",1,"Full Academic Year",0,Y,,,,,0,0,0,Y
201213,19026,201112,F4,Humanities,KW,Humanities,PHIL,1012,PHIL1012,A,Active,A,Active,"TT Phil Yr.1 Tutorials CH.","TT Phil Yr.1 Tutorials CH.",1,"Full Academic Year",0,Y,,,,,0,0,0,Y
201213,19027,201112,F4,Humanities,KW,Humanities,PHIL,2024,PHIL2024,A,Active,A,Active,"TT Phil Yr.2 Tutorials","TT Phil Yr.2 Tutorials",1,"Full Academic Year",0,Y,,,,,0,0,0,Y
201213,19028,201112,F4,Humanities,KW,Humanities,ARCH,6084,ARCH6084,A,Active,A,Active,"Archaeological Geophysics","Archaeological Geophysics",S2,"Semester 2",20,Y,PG100,"Postgraduate 0 - 100",,,1,1,0,N
201213,19033,201213,F7,"Physical and Applied Science",FP,ECS,ELEC,6098,ELEC6098,A,Active,A,Active,"Digital System Design (MSc)","Digital System Design (MSc)",S1,"Semester 1",10,Y,PG100,"Postgraduate 0 - 100",,,1,1,0,N
201213,19036,201213,F2,"Engineering & the Environment",KR,ISVR,ISVR,2024,ISVR2024,A,Active,A,Active,"Engineering Applications","Engineering Applications",1,"Full Academic Year",10,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,19043,201213,F1,"Business and Law",TR,Management,ENTR,3004,ENTR3004,A,Active,A,Active,"New Venture Planning","New Venture Planning",S2,"Semester 2",10,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,19052,201213,F4,Humanities,KW,Humanities,SPAN,9045,SPAN9045,A,Active,A,Active,"Spanish for Engineers Stage 4","Spanish for Engineers Stage 4",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,19054,201213,F4,Humanities,KW,Humanities,SPAN,9046,SPAN9046,A,Active,A,Active,"Spanish for Engineers Stage 3","Spanish for Engineers Stage 3",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,19058,201213,F2,"Engineering & the Environment",KR,ISVR,ISVR,2025,ISVR2025,A,Active,A,Active,"Eng. Mathematics For Acoustics","Eng. Mathematics For Acoustics",S2,"Semester 2",10,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,19059,201213,F7,"Physical and Applied Science",FP,ECS,ELEC,6099,ELEC6099,A,Active,A,Active,"Signal Processing (MSc)","Signal Processing (MSc)",S1,"Semester 1",10,Y,PG100,"Postgraduate 0 - 100",,,1,1,0,N
201213,19064,201213,F3,"Health Sciences",MR,"Health Sciences",NURS,6069,NURS6069,A,Active,A,Active,"Advanced Neonatal Studies","Advanced Neonatal Studies",1,"Full Academic Year",40,Y,,,,,0,0,0,Y
201213,19086,201213,F2,"Engineering & the Environment",KK,"Engineering Sciences",SESG,3011,SESG3011,A,Active,A,Active,"Semester Abroad Studies","Semester Abroad Studies",S2,"Semester 2",15,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,19087,201213,F2,"Engineering & the Environment",KK,"Engineering Sciences",SESG,3012,SESG3012,A,Active,A,Active,"Semester Abroad Studies","Semester Abroad Studies",S2,"Semester 2",20,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,19088,201213,F2,"Engineering & the Environment",KK,"Engineering Sciences",SESG,6020,SESG6020,A,Active,A,Active,"Semester Abroad Studies","Semester Abroad Studies",S2,"Semester 2",20,Y,PG100,"Postgraduate 0 - 100",,,1,1,0,N
201213,19089,201213,F1,"Business and Law",TR,Management,MANG,3048,MANG3048,A,Active,A,Active,"Man Science For Engineers","Man Science For Engineers",S1,"Semester 1",15,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,19109,201213,F3,"Health Sciences",MR,"Health Sciences",NQCG,3029,NQCG3029,A,Active,A,Active,"APEL route to Mentors for Hea","APEL route to Mentors for Hea",S2,"Semester 2",20,Y,,,,,0,0,0,Y
201213,19155,201213,F3,"Health Sciences",MR,"Health Sciences",NQCG,3029,NQCG3029,A,Active,A,Active,"APEL route to Mentors for Hea","APEL route to Mentors for Hea",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,19156,201213,F3,"Health Sciences",MR,"Health Sciences",NQCG,3029,NQCG3029,A,Active,A,Active,"APEL route to Mentors for Hea","APEL route to Mentors for Hea",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,19157,201213,F3,"Health Sciences",MR,"Health Sciences",NQCG,3029,NQCG3029,A,Active,A,Active,"APEL route to Mentors for Hea","APEL route to Mentors for Hea",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,19158,201213,F3,"Health Sciences",MR,"Health Sciences",NQCG,3029,NQCG3029,A,Active,A,Active,"APEL route to Mentors for Hea","APEL route to Mentors for Hea",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,19159,201213,F3,"Health Sciences",MR,"Health Sciences",NQCG,3029,NQCG3029,A,Active,A,Active,"APEL route to Mentors for Hea","APEL route to Mentors for Hea",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,19208,201213,F3,"Health Sciences",MR,"Health Sciences",NQCG,2023,NQCG2023,A,Active,A,Active,"Work Based Learn (Lvl 2-20Crd)","Work Based Learn (Lvl 2-20Crd)",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,19216,201213,F3,"Health Sciences",MR,"Health Sciences",NQCG,3029,NQCG3029,A,Active,A,Active,"APEL route to Mentors for Hea","APEL route to Mentors for Hea",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,19235,201213,F3,"Health Sciences",MR,"Health Sciences",NURS,6057,NURS6057,A,Active,A,Active,"Decsn Making for Adv Clin Prac","Decsn Making for Adv Clin Prac",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,19246,201213,F1,"Business and Law",TR,Management,MANG,3049,MANG3049,A,Active,A,Active,"Acc Fin for Engineers","Acc Fin for Engineers",S2,"Semester 2",15,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,19253,201213,F3,"Health Sciences",MR,"Health Sciences",NQCG,2022,NQCG2022,A,Active,A,Active,"Mentorship for Health & Soc Ca","Mentorship for Health & Soc Ca",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,19254,201213,F3,"Health Sciences",MR,"Health Sciences",NQCG,2022,NQCG2022,A,Active,A,Active,"Mentorship for Health & Soc Ca","Mentorship for Health & Soc Ca",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,19255,201213,F3,"Health Sciences",MR,"Health Sciences",NQCG,2022,NQCG2022,A,Active,A,Active,"Mentorship for Health & Soc Ca","Mentorship for Health & Soc Ca",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,19256,201213,F3,"Health Sciences",MR,"Health Sciences",NQCG,2022,NQCG2022,A,Active,A,Active,"Mentorship for Health & Soc Ca","Mentorship for Health & Soc Ca",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,19257,201213,F3,"Health Sciences",MR,"Health Sciences",NQCG,2022,NQCG2022,A,Active,A,Active,"Mentorship for Health & Soc Ca","Mentorship for Health & Soc Ca",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,19258,201213,F3,"Health Sciences",MR,"Health Sciences",NQCG,2022,NQCG2022,A,Active,A,Active,"Mentorship for Health & Soc Ca","Mentorship for Health & Soc Ca",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,19259,201213,F3,"Health Sciences",MR,"Health Sciences",NQCG,2022,NQCG2022,A,Active,A,Active,"Mentorship for Health & Soc Ca","Mentorship for Health & Soc Ca",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,19260,201213,F3,"Health Sciences",MR,"Health Sciences",NQCG,2022,NQCG2022,A,Active,A,Active,"Mentorship for Health & Soc Ca","Mentorship for Health & Soc Ca",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,19274,201213,F7,"Physical and Applied Science",FP,ECS,ELEC,3040,ELEC3040,A,Active,A,Active,"Power Transmission","Power Transmission",S2,"Semester 2",10,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,19287,201213,F3,"Health Sciences",MR,"Health Sciences",NQCG,3029,NQCG3029,A,Active,A,Active,"APEL route to Mentors for Hea","APEL route to Mentors for Hea",S2,"Semester 2",20,Y,,,,,0,0,0,Y
201213,19288,201213,F3,"Health Sciences",MR,"Health Sciences",NQCG,2022,NQCG2022,A,Active,A,Active,"Mentorship for Health & Soc Ca","Mentorship for Health & Soc Ca",S2,"Semester 2",20,Y,,,,,0,0,0,Y
201213,19289,201213,F3,"Health Sciences",MR,"Health Sciences",NQCG,2022,NQCG2022,A,Active,A,Active,"Mentorship for Health & Soc Ca","Mentorship for Health & Soc Ca",S2,"Semester 2",20,Y,,,,,0,0,0,Y
201213,19290,201213,F3,"Health Sciences",MR,"Health Sciences",NQCG,2022,NQCG2022,A,Active,A,Active,"Mentorship for Health & Soc Ca","Mentorship for Health & Soc Ca",S2,"Semester 2",20,Y,,,,,0,0,0,Y
201213,19291,201213,F3,"Health Sciences",MR,"Health Sciences",NQCG,2022,NQCG2022,A,Active,A,Active,"Mentorship for Health & Soc Ca","Mentorship for Health & Soc Ca",S2,"Semester 2",20,Y,,,,,0,0,0,Y
201213,19292,201213,F3,"Health Sciences",MR,"Health Sciences",NQCG,2022,NQCG2022,A,Active,A,Active,"Mentorship for Health & Soc Ca","Mentorship for Health & Soc Ca",S2,"Semester 2",20,Y,,,,,0,0,0,Y
201213,19344,201213,F3,"Health Sciences",MR,"Health Sciences",NURS,6070,NURS6070,A,Active,A,Active,"Work Based Learning Lv4 20cred","Work Based Learning Lv4 20cred",1,"Full Academic Year",20,Y,,,,,0,0,0,Y
201213,19345,201213,F3,"Health Sciences",MR,"Health Sciences",NURS,6071,NURS6071,A,Active,A,Active,"Work Based Learning Lv4 40cred","Work Based Learning Lv4 40cred",1,"Full Academic Year",40,Y,,,,,0,0,0,Y
201213,19347,201213,F2,"Engineering & the Environment",KK,"Engineering Sciences",SESG,6021,SESG6021,A,Active,A,Active,"Microstructural Characterisatn","Microstructural Characterisatn",1,"Full Academic Year",10,Y,PG100,"Postgraduate 0 - 100",,,6,6,0,Y
201213,19349,201213,F2,"Engineering & the Environment",KK,"Engineering Sciences",SESM,6019,SESM6019,A,Active,A,Active,"Fuel Cells & Photo Systems II","Fuel Cells & Photo Systems II",S2,"Semester 2",10,Y,PG100,"Postgraduate 0 - 100",,,3,3,0,Y
201213,19350,201213,F2,"Engineering & the Environment",KK,"Engineering Sciences",SESM,6020,SESM6020,A,Active,A,Active,"Sustainable Energy Systems","Sustainable Energy Systems",S1,"Semester 1",10,Y,PG100,"Postgraduate 0 - 100",,,1,1,0,N
201213,19358,201213,F2,"Engineering & the Environment",KK,"Engineering Sciences",SESA,3002,SESA3002,A,Active,A,Active,"Aerospace Design I","Aerospace Design I",1,"Full Academic Year",20,Y,UG100,"Undergraduate 0 - 100",,,300,300,0,Y
201213,19408,201213,F3,"Health Sciences",MR,"Health Sciences",NQCG,3033,NQCG3033,A,Active,A,Active,"Mentorship for Health & Soc Ca","Mentorship for Health & Soc Ca",S1,"Semester 1",20,Y,,,,,0,0,0,Y
201213,19409,201213,F3,"Health Sciences",MR,"Health Sciences",NQCG,3033,NQCG3033,A,Active,A,Active,"Mentorship for Health & Soc Ca","Mentorship for Health & Soc Ca",S2,"Semester 2",20,Y,,,,,0,0,0,Y
201213,20001,201213,F6,"Natural and Environmental Sci",HN,"Ocean and Earth Science",SOES,6058,SOES6058,A,Active,A,Active,"IPO for Ship Science","IPO for Ship Science",S1,"Semester 1",10,Y,PG100,"Postgraduate 0 - 100",,,1,1,0,N
201213,20002,201213,F6,"Natural and Environmental Sci",HN,"Ocean and Earth Science",SOES,6057,SOES6057,A,Active,A,Active,"UN Conv on Law of the Sea","UN Conv on Law of the Sea",S2,"Semester 2",15,Y,,,,,0,0,0,Y
201213,20003,201213,F8,"Social and Human Sciences",WR,Geography,GEOG,2025,GEOG2025,A,Active,A,Active,"Innovatn, Creativity and Space","Innovatn, Creativity and Space",S2,"Semester 2",15,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,20014,201112,F2,"Engineering & the Environment",EK,Engineering/Science/Maths,GENG,0012,GENG0012,A,Active,A,Active,"TT EP Support","TT EP Support",1,"Full Academic Year",0,Y,,,,,0,0,0,Y
201213,20017,201112,F2,"Engineering & the Environment",EK,Engineering/Science/Maths,GENG,0013,GENG0013,A,Active,A,Active,"TT Math Support","TT Math Support",1,"Full Academic Year",0,Y,,,,,0,0,0,Y
201213,20018,201213,F6,"Natural and Environmental Sci",EB,Chemistry,CHEM,1018,CHEM1018,A,Active,A,Active,"Fundamentals of Modern Chem","Fundamentals of Modern Chem",S1,"Semester 1",30,Y,UG100,"Undergraduate 0 - 100",,2,50,50,0,Y
201213,20020,201213,F7,"Physical and Applied Science",WF,"Physics and Astronomy",PHYS,1026,PHYS1026,A,Active,A,Active,"Introduction to the Nanoworld","Introduction to the Nanoworld",S2,"Semester 2",15,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,20023,201213,F2,"Engineering & the Environment",KK,"Engineering Sciences",SESS,6058,SESS6058,A,Active,A,Active,"Renewable Energy","Renewable Energy",S1,"Semester 1",10,Y,PG100,"Postgraduate 0 - 100",,,1,1,0,N
201213,20026,201213,F6,"Natural and Environmental Sci",HN,"Ocean and Earth Science",SOES,2020,SOES2020,A,Active,A,Active,"Environmental Palaeobiology","Environmental Palaeobiology",S2,"Semester 2",15,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,20027,201213,F6,"Natural and Environmental Sci",HN,"Ocean and Earth Science",SOES,2021,SOES2021,A,Active,A,Active,"Exploration Geophysics","Exploration Geophysics",S1,"Semester 1",10,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,20028,201213,F6,"Natural and Environmental Sci",HN,"Ocean and Earth Science",SOES,2022,SOES2022,A,Active,A,Active,"Adv Geol Field Skills","Adv Geol Field Skills",S2,"Semester 2",10,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,20029,201213,F6,"Natural and Environmental Sci",HN,"Ocean and Earth Science",SOES,2023,SOES2023,A,Active,A,Active,"Intro to Remote Sensing/GIS","Intro to Remote Sensing/GIS",S2,"Semester 2",10,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,20030,201213,F6,"Natural and Environmental Sci",HN,"Ocean and Earth Science",SOES,3041,SOES3041,A,Active,A,Active,"Comms & Teaching in UAS","Comms & Teaching in UAS",S2,"Semester 2",15,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,20032,201213,F6,"Natural and Environmental Sci",HN,"Ocean and Earth Science",SOES,6056,SOES6056,A,Active,A,Active,"Int Maritime & Env Law","Int Maritime & Env Law",S1,"Semester 1",15,Y,PG100,"Postgraduate 0 - 100",,,1,1,0,N
201213,20040,201213,F7,"Physical and Applied Science",FP,ECS,COMP,6023,COMP6023,A,Active,A,Active,"Introduction to Complexity Sci","Introduction to Complexity Sci",S1,"Semester 1",10,Y,PG100,"Postgraduate 0 - 100",,,1,1,0,N
201213,20041,201213,F7,"Physical and Applied Science",FP,ECS,COMP,6024,COMP6024,A,Active,A,Active,"Complex Systems Simulation","Complex Systems Simulation",S2,"Semester 2",10,Y,PG100,"Postgraduate 0 - 100",,,1,1,0,N
201213,20043,201213,F7,"Physical and Applied Science",FP,ECS,COMP,6026,COMP6026,A,Active,A,Active,"Evolution of Complexity","Evolution of Complexity",S1,"Semester 1",10,Y,PG100,"Postgraduate 0 - 100",,,1,1,0,N
201213,20046,201213,F7,"Physical and Applied Science",FP,ECS,COMP,6028,COMP6028,A,Active,A,Active,"Semantic Web Technologies","Semantic Web Technologies",S2,"Semester 2",20,Y,PG100,"Postgraduate 0 - 100",,,1,1,0,N
201213,20055,201213,F2,"Engineering & the Environment",KR,ISVR,ISVR,3027,ISVR3027,A,Active,A,Active,"Working in Practice","Working in Practice",S1,"Semester 1",5,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,20056,201213,F2,"Engineering & the Environment",KR,ISVR,ISVR,3028,ISVR3028,A,Active,A,Active,"Methods of Enquiry","Methods of Enquiry",S1,"Semester 1",10,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,20057,201213,F2,"Engineering & the Environment",KR,ISVR,ISVR,3029,ISVR3029,A,Active,A,Active,"Audiology in Practice","Audiology in Practice",S2,"Semester 2",20,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,20058,201213,F2,"Engineering & the Environment",KR,ISVR,ISVR,3030,ISVR3030,A,Active,A,Active,"BSc Research Project","BSc Research Project",S2,"Semester 2",30,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,20065,201213,F8,"Social and Human Sciences",CC,"Social Sciences",ANTH,1001,ANTH1001,A,Active,A,Active,"Exploring Other Cultures","Exploring Other Cultures",S2,"Semester 2",15,Y,UG100,"Undergraduate 0 - 100",,2,1,0,1,N
201213,20066,201213,F8,"Social and Human Sciences",CC,"Social Sciences",ANTH,2001,ANTH2001,A,Active,A,Active,"Cosmology, Ritual & Belief","Cosmology, Ritual & Belief",S2,"Semester 2",15,Y,UG100,"Undergraduate 0 - 100",,2,1,0,1,N
201213,20067,201213,F8,"Social and Human Sciences",CC,"Social Sciences",ANTH,2002,ANTH2002,A,Active,A,Active,"Culture, Comm & Cognition","Culture, Comm & Cognition",S1,"Semester 1",15,Y,UG100,"Undergraduate 0 - 100",,2,1,0,1,N
201213,20068,201213,F8,"Social and Human Sciences",CC,"Social Sciences",ANTH,2003,ANTH2003,A,Active,A,Active,"Social Anthropology","Social Anthropology",S1,"Semester 1",15,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,20069,201213,F8,"Social and Human Sciences",CC,"Social Sciences",ANTH,3002,ANTH3002,A,Active,A,Active,"Sexuality & Intimacy","Sexuality & Intimacy",S1,"Semester 1",15,Y,UG100,"Undergraduate 0 - 100",,2,1,0,1,N
201213,20070,201213,F8,"Social and Human Sciences",CC,"Social Sciences",ANTH,3003,ANTH3003,A,Active,A,Active,"Anthrplgy, Film & Reprsntation","Anthrplgy, Film & Reprsntation",S2,"Semester 2",15,Y,UG100,"Undergraduate 0 - 100",,1,1,0,1,Y
201213,20071,201213,F8,"Social and Human Sciences",CC,"Social Sciences",ANTH,3004,ANTH3004,A,Active,A,Active,"Dissertation Anthropology","Dissertation Anthropology",1,"Full Academic Year",30,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,20072,201213,F8,"Social and Human Sciences",CC,"Social Sciences",ANTH,3007,ANTH3007,A,Active,A,Active,"Human Emotions: Soc & Cult","Human Emotions: Soc & Cult",S2,"Semester 2",15,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,20079,201213,F8,"Social and Human Sciences",CC,"Social Sciences",CRIM,2001,CRIM2001,A,Active,A,Active,"Perspectives in Criminology","Perspectives in Criminology",S1,"Semester 1",15,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,20080,201213,F8,"Social and Human Sciences",CC,"Social Sciences",CRIM,2002,CRIM2002,A,Active,A,Active,"Crime, Social Change & Society","Crime, Social Change & Society",S1,"Semester 1",15,Y,,,,,0,0,0,Y
201213,20081,201213,F8,"Social and Human Sciences",CC,"Social Sciences",CRIM,2003,CRIM2003,A,Active,A,Active,"Youth, Crime and Society","Youth, Crime and Society",S2,"Semester 2",15,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,20082,201213,F8,"Social and Human Sciences",CC,"Social Sciences",CRIM,2004,CRIM2004,A,Active,A,Active,"Psych Applications to Crime","Psych Applications to Crime",S2,"Semester 2",15,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,20083,201213,F8,"Social and Human Sciences",CC,"Social Sciences",CRIM,3001,CRIM3001,A,Active,A,Active,Penology,Penology,S2,"Semester 2",15,Y,,,,,0,0,0,Y
201213,20086,201213,F8,"Social and Human Sciences",CC,"Social Sciences",CRIM,3004,CRIM3004,A,Active,A,Active,"Dissertation (Crim/Psych)","Dissertation (Crim/Psych)",1,"Full Academic Year",30,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,20087,201213,F8,"Social and Human Sciences",CC,"Social Sciences",CRIM,3005,CRIM3005,A,Active,A,Active,Dissertation,Dissertation,1,"Full Academic Year",30,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,20088,201213,F8,"Social and Human Sciences",CC,"Social Sciences",ECON,3007,ECON3007,A,Active,A,Active,"Applied Microeconomics 3","Applied Microeconomics 3",S1,"Semester 1",15,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,20089,201213,F8,"Social and Human Sciences",CC,"Social Sciences",ECON,3008,ECON3008,A,Active,A,Active,"Macroeconomic Policy 3","Macroeconomic Policy 3",S2,"Semester 2",15,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,20090,201213,F8,"Social and Human Sciences",CC,"Social Sciences",SOCI,1007,SOCI1007,A,Active,A,Active,"Social Science Perspectives","Social Science Perspectives",S1,"Semester 1",15,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,20091,201213,F8,"Social and Human Sciences",CC,"Social Sciences",SOCI,1012,SOCI1012,A,Active,A,Active,"The Making of Psychology","The Making of Psychology",S2,"Semester 2",15,Y,UG100,"Undergraduate 0 - 100",,2,1,0,1,N
201213,20094,201213,F8,"Social and Human Sciences",CC,"Social Sciences",SOCI,2020,SOCI2020,A,Active,A,Active,"Research Skills","Research Skills",S2,"Semester 2",15,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,20095,201213,F8,"Social and Human Sciences",CC,"Social Sciences",SOCI,2028,SOCI2028,A,Active,A,Active,"The Psychology of Groups","The Psychology of Groups",S2,"Semester 2",15,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,20097,201213,F8,"Social and Human Sciences",CC,"Social Sciences",SOCI,3032,SOCI3032,A,Active,A,Active,"Applied Soc Sci Pol&Pract","Applied Soc Sci Pol&Pract",S2,"Semester 2",15,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,20098,201213,F8,"Social and Human Sciences",CC,"Social Sciences",SOCI,3033,SOCI3033,A,Active,A,Active,Dissertation,Dissertation,1,"Full Academic Year",30,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,20099,201213,F8,"Social and Human Sciences",CC,"Social Sciences",SOCI,3062,SOCI3062,A,Active,A,Active,"Contemp Issue in Psycho-Soc St","Contemp Issue in Psycho-Soc St",S2,"Semester 2",15,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,20100,201213,F8,"Social and Human Sciences",CC,"Social Sciences",SOCI,3066,SOCI3066,A,Active,A,Active,"Psychological Disorders","Psychological Disorders",S1,"Semester 1",15,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,20102,201213,F8,"Social and Human Sciences",CC,"Social Sciences",SOCI,1014,SOCI1014,A,Active,A,Active,"Foundations in Social Theory","Foundations in Social Theory",S2,"Semester 2",15,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,20103,201213,F8,"Social and Human Sciences",CC,"Social Sciences",SOCI,2029,SOCI2029,A,Active,A,Active,"Individual and Society","Individual and Society",S1,"Semester 1",15,Y,UG100,"Undergraduate 0 - 100",,,1,1,0,N
201213,20104,201213,F8,"Social and Human Sciences",CC,"Social Sciences",ECON,6036,ECON6036,A,Active,A,Active,"Advanced Research Project","Advanced Research Project",1,"Full Academic Year",30,Y,PG100,"Postgraduate 0 - 100",,,1,1,0,N
